"date","item","price","florida","provider","year","month","week","year_month","year_week"
2015-03-03,"BROCCOLI",46.38,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CABBAGE",14.1,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CABBAGE",10.29,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CABBAGE",16.15,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CABBAGE",6.29,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CARROTS",37.6,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CARROTS",49.7,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CARROTS",6.43,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CELERY",10.27,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CUCUMBER",14.95,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"CUCUMBER",42.6,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"GRAPES",26.78,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"KALE",44.85,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"KALE",64.46,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"LETTUCE",72.75,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"LETTUCE",23.56,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"LETTUCE",9.02,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"ONIONS",18.55,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"PEARS",33.85,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"PEPPER",38.94,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"PEPPER",33.9,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"PEPPER",12.72,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"ROMAINE",27.45,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"ROMAINE",155.2,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"ROMAINE",16.44,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"SALAD",29.5,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"SPINACH",6.81,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"TANGERINE",188.65,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"TOMATOES",11.92,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"TOMATOES",59.32,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"TOMATOES",87.65,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"GRAPES",108.9,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-03,"ORANGE",263.4,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"APPLES",29.85,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"BANANAS",20.98,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"CUCUMBER",3.55,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"KALE",8.79,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"LETTUCE",11.78,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"PEPPER",6.49,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"ROMAINE",27.45,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"ROMAINE",19.4,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"TANGERINE",53.9,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"TOMATOES",17.92,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-04,"GRAPES",21.78,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"LETTUCE",39.04,"Florida","direct",2015,3,9,"2015-3","2015-9"
2015-03-05,"APPLES",407.15,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"APPLES",179.1,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"APPLES",311.35,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"APPLES",95.8,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"BANANAS",293.72,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"BROCCOLI",30.92,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CABBAGE",48.45,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CABBAGE",37.74,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CARROTS",18.8,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CARROTS",49.7,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CARROTS",28.26,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CARROTS",12.86,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CELERY",5.86,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CILANTRO",3.48,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CUCUMBER",14.95,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"CUCUMBER",35.5,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"EGGS",72.3,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"KALE",59.8,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"KALE",14.65,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"LEMONS",4.33,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"LETTUCE",14.55,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"LETTUCE",17.67,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"ONIONS",5.35,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"ONIONS",3.71,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"ONIONS",13.1,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"PEPPER",19.47,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"PEPPER",16.95,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"PEPPER",4.24,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"ROMAINE",82.35,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"ROMAINE",213.4,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"ROMAINE",16.44,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"SALAD",44.25,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"SALAD",5.94,"Non-Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"TANGERINE",296.45,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"TOMATOES",47.68,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"TOMATOES",44.49,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"TOMATOES",17.92,"Florida","distributor",2015,3,9,"2015-3","2015-9"
2015-03-05,"TOMATOES",37.1,"Florida","distributor",2015,3,9,"2015-3","2015-9"
